Luxembourg,"Trachea, bronchus, lung cancers",3x[ 1–4],3x[ 1–6],2x[ 1–3],2x[ 1–3],2x[ 1–4],1x[ 0–2]
Luxembourg,Ischaemic heart disease,11x[ 7–15],12x[ 8–15],9x[ 5–14],5x[ 4–8],8x[ 5–10],4x[ 2–5]
Luxembourg,Stroke,3x[ 1–8],3x[ 2–6],4x[ 1–10],2x[ 1–4],2x[ 1–4],1x[ 1–4]
Luxembourg,Chronic obstructive pulmonary disease,4x[ 1–8],4x[ 1–8],4x[ 1–8],2x[ 1–4],3x[ 1–5],2x[ 1–3]
Madagascar,Total,80x[ 73–86],81x[ 73–88],79x[ 73–85],160x[ 146–172],167x[ 151–181],153x[ 140–164]
Madagascar,Lower respiratory infections,35x[ 30–40],36x[ 31–41],35x[ 29–39],49x[ 42–55],53x[ 44–59],47x[ 40–52]
Madagascar,"Trachea, bronchus, lung cancers",2x[ 1–2],3x[ 2–4],1x[ 1–1],4x[ 3–5],7x[ 6–9],2x[ 1–2]
Madagascar,Ischaemic heart disease,15x[ 13–17],17x[ 15–19],13x[ 11–15],38x[ 33–42],42x[ 37–47],34x[ 29–38]
Madagascar,Stroke,19x[ 17–22],16x[ 14–18],22x[ 19–25],45x[ 40–51],39x[ 34–44],50x[ 44–57]
Madagascar,Chronic obstructive pulmonary disease,8x[ 6–10],8x[ 4–11],8x[ 6–9],23x[ 16–28],26x[ 13–35],21x[ 16–24]
Malawi,Total,54x[ 49–59],56x[ 50–61],52x[ 47–57],115x[ 104–125],130x[ 116–142],104x[ 94–112]
Malawi,Lower respiratory infections,31x[ 26–35],34x[ 28–38],29x[ 25–32],50x[ 42–56],58x[ 49–65],43x[ 36–48]
Malawi,"Trachea, bronchus, lung cancers",0x[ 0–0],0x[ 0–0],0x[ 0–0],1x[ 1–1],1x[ 1–1],0x[ 0–1]
Malawi,Ischaemic heart disease,11x[ 10–13],11x[ 10–13],11x[ 9–13],32x[ 28–37],36x[ 31–41],29x[ 25–34]
Malawi,Stroke,7x[ 6–8],6x[ 5–7],8x[ 7–9],20x[ 17–23],19x[ 16–22],20x[ 17–24]
Malawi,Chronic obstructive pulmonary disease,4x[ 3–5],4x[ 2–6],4x[ 3–4],12x[ 9–15],15x[ 8–21],10x[ 8–12]
Malaysia,Total,35x[ 27–58],40x[ 31–63],30x[ 22–52],47x[ 36–78],56x[ 43–88],39x[ 29–67]
Malaysia,Lower respiratory infections,8x[ 4–16],8x[ 4–16],8x[ 4–16],11x[ 5–22],12x[ 6–23],11x[ 5–21]
Malaysia,"Trachea, bronchus, lung cancers",2x[ 1–4],2x[ 1–6],1x[ 1–3],2x[ 1–6],3x[ 1–7],2x[ 1–4]
Malaysia,Ischaemic heart disease,17x[ 13–24],20x[ 15–28],14x[ 10–20],23x[ 17–32],27x[ 21–38],18x[ 13–26]
Malaysia,Stroke,5x[ 4–8],5x[ 4–8],5x[ 3–9],7x[ 5–11],7x[ 5–11],7x[ 4–11]
Malaysia,Chronic obstructive pulmonary disease,3x[ 1–5],4x[ 2–7],2x[ 1–3],4x[ 2–8],6x[ 3–11],2x[ 1–4]
Maldives,Total,14x[ 10–23],15x[ 11–24],13x[ 8–21],26x[ 17–41],30x[ 20–47],21x[ 13–35]
Maldives,Lower respiratory infections,1x[ 0–2],1x[ 0–1],1x[ 0–2],1x[ 0–3],1x[ 0–3],1x[ 0–3]
Maldives,"Trachea, bronchus, lung cancers",0x[ 0–1],1x[ 0–2],0x[ 0–1],1x[ 0–2],1x[ 0–3],0x[ 0–1]
Maldives,Ischaemic heart disease,8x[ 6–13],10x[ 7–15],6x[ 4–10],15x[ 10–23],19x[ 13–28],11x[ 7–17]
Maldives,Stroke,2x[ 1–3],2x[ 1–4],1x[ 1–3],3x[ 2–6],4x[ 2–7],2x[ 1–4]
Maldives,Chronic obstructive pulmonary disease,3x[ 1–6],2x[ 1–5],4x[ 1–8],5x[ 2–11],4x[ 1–9],6x[ 2–13]
Mali,Total,107x[ 97–115],98x[ 88–107],116x[ 106–124],209x[ 191–226],201x[ 180–219],216x[ 198–232]
Mali,Lower respiratory infections,55x[ 47–61],54x[ 46–60],56x[ 47–62],53x[ 46–60],56x[ 47–63],51x[ 44–57]
Mali,"Trachea, bronchus, lung cancers",1x[ 0–1],1x[ 0–1],1x[ 0–1],1x[ 1–2],2x[ 1–2],1x[ 1–1]
Mali,Ischaemic heart disease,24x[ 21–27],20x[ 17–22],28x[ 24–31],75x[ 66–83],69x[ 61–77],79x[ 70–88]
Mali,Stroke,16x[ 14–18],12x[ 10–13],21x[ 18–23],47x[ 41–53],37x[ 32–42],55x[ 49–62]
Mali,Chronic obstructive pulmonary disease,10x[ 8–12],11x[ 6–14],10x[ 8–11],33x[ 24–39],37x[ 21–49],29x[ 23–32]
Malta,Total,44x[ 34–55],47x[ 37–58],40x[ 29–53],20x[ 16–25],26x[ 21–32],15x[ 11–20]
Malta,Lower respiratory infections,5x[ 2–10],5x[ 2–8],6x[ 2–11],2x[ 1–4],3x[ 1–5],2x[ 1–4]
Malta,"Trachea, bronchus, lung cancers",4x[ 2–6],6x[ 3–9],1x[ 1–2],2x[ 1–3],3x[ 1–5],1x[ 0–1]
Malta,Ischaemic heart disease,24x[ 17–32],25x[ 19–33],23x[ 14–32],11x[ 8–15],14x[ 10–18],9x[ 5–12]
Malta,Stroke,6x[ 3–12],5x[ 3–10],7x[ 3–14],3x[ 1–5],3x[ 2–5],3x[ 1–5]
Malta,Chronic obstructive pulmonary disease,5x[ 2–8],6x[ 3–11],3x[ 1–5],2x[ 1–3],3x[ 1–6],1x[ 0–2]
Mauritania,Total,88x[ 76–102],90x[ 77–105],85x[ 74–98],169x[ 147–196],184x[ 158–214],157x[ 137–181]
Mauritania,Lower respiratory infections,48x[ 39–57],54x[ 44–65],41x[ 33–49],72x[ 58–86],88x[ 71–105],59x[ 48–70]
Mauritania,"Trachea, bronchus, lung cancers",0x[ 0–0],0x[ 0–1],0x[ 0–0],1x[ 1–1],1x[ 1–1],1x[ 0–1]
Mauritania,Ischaemic heart disease,22x[ 19–26],21x[ 18–25],24x[ 20–28],57x[ 47–66],58x[ 49–68],55x[ 45–64]
Mauritania,Stroke,11x[ 9–13],9x[ 7–10],13x[ 11–16],26x[ 22–32],22x[ 18–26],30x[ 24–35]
Mauritania,Chronic obstructive pulmonary disease,5x[ 4–6],4x[ 3–6],6x[ 4–7],14x[ 10–17],14x[ 8–20],13x[ 10–16]
Mauritius,Total,48x[ 34–81],55x[ 40–94],41x[ 28–71],38x[ 27–65],50x[ 36–85],28x[ 19–50]
Mauritius,Lower respiratory infections,4x[ 2–8],4x[ 2–8],3x[ 1–7],3x[ 1–7],4x[ 2–9],3x[ 1–6]
Mauritius,"Trachea, bronchus, lung cancers",2x[ 1–4],3x[ 1–6],1x[ 0–2],1x[ 1–3],2x[ 1–5],1x[ 0–1]
Mauritius,Ischaemic heart disease,23x[ 16–36],26x[ 19–42],19x[ 13–31],18x[ 13–29],23x[ 17–37],13x[ 9–22]
Mauritius,Stroke,10x[ 6–17],11x[ 7–19],9x[ 5–16],8x[ 5–14],10x[ 7–17],6x[ 4–11]
Mauritius,Chronic obstructive pulmonary disease,9x[ 4–18],11x[ 5–21],8x[ 4–16],7x[ 3–14],10x[ 5–20],5x[ 3–11]
Mexico,Total,33x[ 28–39],36x[ 30–42],30x[ 25–36],37x[ 31–43],44x[ 37–52],30x[ 25–36]
Mexico,Lower respiratory infections,5x[ 4–7],6x[ 4–8],5x[ 4–6],6x[ 4–8],7x[ 5–9],5x[ 4–6]
Mexico,"Trachea, bronchus, lung cancers",1x[ 1–2],2x[ 1–2],1x[ 1–1],2x[ 1–2],2x[ 1–3],1x[ 1–2]
Mexico,Ischaemic heart disease,15x[ 12–19],17x[ 14–21],13x[ 10–17],17x[ 13–21],21x[ 17–26],13x[ 10–17]
Mexico,Stroke,4x[ 3–6],4x[ 3–6],5x[ 3–6],5x[ 4–7],5x[ 4–7],5x[ 3–6]
Mexico,Chronic obstructive pulmonary disease,6x[ 4–9],7x[ 4–10],6x[ 4–9],7x[ 5–10],8x[ 5–12],6x[ 4–8]
Micronesia (Federated States of),Total,93x[ 80–102],96x[ 81–107],90x[ 76–99],152x[ 131–166],171x[ 145–190],135x[ 115–148]
Micronesia (Federated States of),Lower respiratory infections,19x[ 16–22],19x[ 15–22],20x[ 16–23],26x[ 21–30],27x[ 22–32],26x[ 21–29]
Micronesia (Federated States of),"Trachea, bronchus, lung cancers",6x[ 4–7],8x[ 5–9],4x[ 3–5],10x[ 7–12],14x[ 10–17],6x[ 5–7]
Micronesia (Federated States of),Ischaemic heart disease,34x[ 29–39],36x[ 30–41],33x[ 27–38],58x[ 49–66],65x[ 55–74],51x[ 43–60]
Micronesia (Federated States of),Stroke,21x[ 17–25],19x[ 15–22],24x[ 19–28],36x[ 29–42],35x[ 28–42],36x[ 29–43]
Micronesia (Federated States of),Chronic obstructive pulmonary disease,12x[ 7–15],14x[ 6–20],10x[ 7–11],22x[ 13–28],30x[ 13–43],15x[ 12–18]
Mongolia,Total,97x[ 84–110],115x[ 100–131],79x[ 68–91],156x[ 135–177],203x[ 176–231],119x[ 102–135]
Mongolia,Lower respiratory infections,7x[ 5–8],8x[ 7–10],5x[ 4–6],7x[ 6–8],9x[ 8–11],5x[ 4–6]
Mongolia,"Trachea, bronchus, lung cancers",6x[ 5–8],10x[ 7–12],3x[ 2–4],11x[ 8–14],19x[ 14–25],5x[ 4–6]
Mongolia,Ischaemic heart disease,46x[ 39–54],56x[ 47–65],37x[ 30–44],79x[ 66–93],104x[ 88–121],60x[ 49–71]
Mongolia,Stroke,34x[ 28–40],37x[ 31–43],31x[ 26–36],52x[ 43–61],62x[ 52–73],44x[ 36–51]
Mongolia,Chronic obstructive pulmonary disease,4x[ 3–4],4x[ 2–6],3x[ 2–4],7x[ 5–8],9x[ 5–12],5x[ 4–6]
Montenegro,Total,140x[ 99–182],148x[ 107–189],132x[ 91–177],79x[ 56–102],98x[ 71–125],62x[ 43–83]
Montenegro,Lower respiratory infections,4x[ 2–5],4x[ 3–5],3x[ 2–4],2x[ 1–3],3x[ 2–4],2x[ 1–2]
Montenegro,"Trachea, bronchus, lung cancers",18x[ 10–25],26x[ 15–37],10x[ 6–14],12x[ 7–17],18x[ 10–26],6x[ 4–9]
Montenegro,Ischaemic heart disease,59x[ 41–78],67x[ 48–87],51x[ 34–70],33x[ 23–43],44x[ 31–57],24x[ 16–32]
Montenegro,Stroke,49x[ 32–71],39x[ 26–54],59x[ 37–87],27x[ 17–38],25x[ 17–35],27x[ 17–40]
Montenegro,Chronic obstructive pulmonary disease,10x[ 6–14],13x[ 7–20],7x[ 5–10],5x[ 3–7],8x[ 4–12],3x[ 2–4]
Morocco,Total,40x[ 33–50],43x[ 36–53],38x[ 31–48],49x[ 41–61],58x[ 49–72],42x[ 34–53]
Morocco,Lower respiratory infections,6x[ 4–8],6x[ 4–8],6x[ 4–8],7x[ 5–10],8x[ 5–11],6x[ 4–8]
Morocco,"Trachea, bronchus, lung cancers",2x[ 1–3],4x[ 2–6],1x[ 0–1],2x[ 1–4],5x[ 3–7],1x[ 0–1]
Morocco,Ischaemic heart disease,23x[ 17–29],23x[ 18–29],22x[ 16–29],28x[ 21–35],32x[ 25–40],25x[ 18–32]
Morocco,Stroke,6x[ 4–9],6x[ 4–9],6x[ 4–10],8x[ 5–12],8x[ 6–12],7x[ 5–11]
Morocco,Chronic obstructive pulmonary disease,3x[ 2–5],4x[ 2–6],3x[ 2–4],4x[ 3–6],6x[ 3–9],3x[ 2–5]
Mozambique,Total,64x[ 58–70],63x[ 56–69],66x[ 59–71],110x[ 99–120],114x[ 102–125],106x[ 96–116]
Mozambique,Lower respiratory infections,38x[ 32–43],39x[ 33–44],37x[ 32–42],43x[ 37–49],47x[ 40–53],41x[ 35–46]
Mozambique,"Trachea, bronchus, lung cancers",1x[ 1–1],1x[ 1–1],1x[ 0–1],2x[ 1–2],2x[ 2–3],1x[ 1–1]
Mozambique,Ischaemic heart disease,11x[ 9–12],10x[ 8–11],12x[ 10–13],28x[ 24–31],27x[ 24–30],27x[ 24–31]
Mozambique,Stroke,11x[ 9–13],9x[ 8–11],13x[ 11–15],28x[ 24–32],26x[ 22–30],29x[ 24–33]
Mozambique,Chronic obstructive pulmonary disease,4x[ 3–4],4x[ 2–5],3x[ 3–4],10x[ 7–12],12x[ 6–16],8x[ 7–10]
Myanmar,Total,116x[ 104–128],125x[ 108–141],108x[ 97–118],156x[ 140–172],188x[ 162–211],133x[ 119–146]
Myanmar,Lower respiratory infections,24x[ 20–28],25x[ 21–29],23x[ 20–27],29x[ 25–34],32x[ 27–37],27x[ 23–31]
Myanmar,"Trachea, bronchus, lung cancers",9x[ 7–11],10x[ 7–12],8x[ 7–10],12x[ 9–14],15x[ 11–18],10x[ 8–11]
Myanmar,Ischaemic heart disease,24x[ 20–27],24x[ 20–27],23x[ 20–27],32x[ 28–37],35x[ 30–40],30x[ 25–34]
Myanmar,Stroke,34x[ 28–40],35x[ 29–41],33x[ 28–39],46x[ 39–54],52x[ 43–61],42x[ 35–49]
Myanmar,Chronic obstructive pulmonary disease,24x[ 17–30],30x[ 17–40],18x[ 15–21],37x[ 26–45],54x[ 31–71],25x[ 20–28]
Namibia,Total,75x[ 63–87],75x[ 63–89],75x[ 63–87],145x[ 123–170],168x[ 141–199],129x[ 109–150]
Namibia,Lower respiratory infections,33x[ 26–40],35x[ 27–42],32x[ 25–38],50x[ 40–61],59x[ 47–72],44x[ 35–53]
Namibia,"Trachea, bronchus, lung cancers",1x[ 1–1],1x[ 1–1],1x[ 1–1],2x[ 1–2],3x[ 2–4],1x[ 1–2]
Namibia,Ischaemic heart disease,18x[ 15–22],17x[ 14–20],19x[ 16–23],41x[ 34–50],45x[ 37–53],39x[ 31–47]
Namibia,Stroke,13x[ 10–16],10x[ 8–13],15x[ 12–18],29x[ 23–36],28x[ 22–34],29x[ 23–36]
Namibia,Chronic obstructive pulmonary disease,9x[ 6–12],11x[ 6–16],8x[ 6–9],23x[ 15–29],34x[ 18–48],16x[ 12–19]
Nepal,Total,133x[ 121–145],145x[ 131–160],122x[ 111–132],194x[ 176–212],217x[ 196–240],173x[ 158–188]
Nepal,Lower respiratory infections,23x[ 19–26],23x[ 19–26],24x[ 20–27],32x[ 27–37],31x[ 26–36],33x[ 27–37]
Nepal,"Trachea, bronchus, lung cancers",6x[ 5–7],6x[ 5–7],6x[ 5–7],8x[ 6–10],9x[ 7–10],8x[ 6–9]
Nepal,Ischaemic heart disease,49x[ 43–56],62x[ 54–71],37x[ 33–42],73x[ 64–82],94x[ 82–107],54x[ 47–61]
Nepal,Stroke,21x[ 18–25],24x[ 21–29],19x[ 16–22],32x[ 27–37],37x[ 31–43],27x[ 22–31]
Nepal,Chronic obstructive pulmonary disease,31x[ 25–36],27x[ 18–34],34x[ 28–39],49x[ 40–57],46x[ 31–58],52x[ 43–60]
Netherlands,Total,31x[ 24–40],32x[ 25–41],30x[ 22–41],14x[ 10–18],17x[ 13–21],11x[ 8–15]
Netherlands,Lower respiratory infections,3x[ 1–6],3x[ 1–6],3x[ 1–6],1x[ 0–2],1x[ 1–3],1x[ 0–2]
Netherlands,"Trachea, bronchus, lung cancers",5x[ 2–8],6x[ 3–9],4x[ 2–6],2x[ 1–4],3x[ 1–5],2x[ 1–3]
Netherlands,Ischaemic heart disease,12x[ 8–16],13x[ 9–16],11x[ 6–16],5x[ 3–7],7x[ 5–9],4x[ 2–5]
Netherlands,Stroke,5x[ 2–11],4x[ 2–8],6x[ 2–13],2x[ 1–4],2x[ 1–4],2x[ 1–5]
Netherlands,Chronic obstructive pulmonary disease,7x[ 3–12],7x[ 3–13],7x[ 3–12],3x[ 1–5],4x[ 1–6],3x[ 1–5]
New Zealand,Total,14x[ 9–20],14x[ 10–20],13x[ 8–21],7x[ 5–11],9x[ 6–12],6x[ 4–9]
New Zealand,Lower respiratory infections,1x[ 0–2],1x[ 0–2],1x[ 0–3],0x[ 0–1],0x[ 0–1],0x[ 0–1]
New Zealand,"Trachea, bronchus, lung cancers",1x[ 0–2],1x[ 0–2],1x[ 0–2],1x[ 0–1],1x[ 0–1],0x[ 0–1]
New Zealand,Ischaemic heart disease,7x[ 4–12],9x[ 5–13],6x[ 3–11],4x[ 2–6],5x[ 3–8],3x[ 1–5]
New Zealand,Stroke,2x[ 1–7],2x[ 1–5],3x[ 1–9],1x[ 0–4],1x[ 0–3],1x[ 0–4]
New Zealand,Chronic obstructive pulmonary disease,2x[ 0–5],2x[ 0–5],2x[ 0–5],1x[ 0–3],1x[ 0–3],1x[ 0–2]
Nicaragua,Total,43x[ 37–49],44x[ 37–50],42x[ 36–48],56x[ 48–63],63x[ 54–72],50x[ 43–57]
Nicaragua,Lower respiratory infections,8x[ 6–10],9x[ 7–11],7x[ 6–8],9x[ 7–11],11x[ 8–13],8x[ 6–9]
Nicaragua,"Trachea, bronchus, lung cancers",2x[ 1–3],2x[ 2–3],2x[ 1–2],3x[ 2–4],4x[ 2–5],2x[ 2–3]
Nicaragua,Ischaemic heart disease,20x[ 16–24],20x[ 17–24],20x[ 16–24],27x[ 22–32],30x[ 25–35],24x[ 20–29]
Nicaragua,Stroke,6x[ 5–8],6x[ 5–7],7x[ 5–8],9x[ 7–10],9x[ 7–11],8x[ 7–10]
Nicaragua,Chronic obstructive pulmonary disease,6x[ 4–8],6x[ 3–9],6x[ 5–8],8x[ 6–11],10x[ 5–14],8x[ 6–9]
Niger,Total,140x[ 125–152],142x[ 126–155],138x[ 123–149],252x[ 225–274],267x[ 237–291],237x[ 212–258]
Niger,Lower respiratory infections,92x[ 78–103],95x[ 81–107],89x[ 76–99],113x[ 95–126],129x[ 109–144],98x[ 84–109]
Niger,"Trachea, bronchus, lung cancers",0x[ 0–0],0x[ 0–0],0x[ 0–0],1x[ 0–1],1x[ 1–1],0x[ 0–0]
Niger,Ischaemic heart disease,23x[ 21–26],24x[ 21–26],22x[ 20–25],72x[ 64–79],74x[ 66–82],69x[ 61–77]
Niger,Stroke,16x[ 14–18],14x[ 12–16],17x[ 15–20],45x[ 40–51],39x[ 34–44],50x[ 44–57]
Niger,Chronic obstructive pulmonary disease,7x[ 5–8],7x[ 4–8],6x[ 5–7],22x[ 17–26],25x[ 16–31],20x[ 16–22]
Nigeria,Total,159x[ 141–174],155x[ 136–171],162x[ 144–177],307x[ 273–337],301x[ 265–331],313x[ 278–340]
Nigeria,Lower respiratory infections,108x[ 91–120],110x[ 92–123],106x[ 90–118],167x[ 141–186],172x[ 145–193],162x[ 137–180]
Nigeria,"Trachea, bronchus, lung cancers",0x[ 0–0],0x[ 0–0],0x[ 0–0],1x[ 1–1],1x[ 1–1],1x[ 1–1]
Nigeria,Ischaemic heart disease,26x[ 23–29],25x[ 22–28],27x[ 24–31],77x[ 68–86],75x[ 66–84],79x[ 70–88]
Nigeria,Stroke,15x[ 14–17],13x[ 11–14],18x[ 16–21],41x[ 37–47],34x[ 30–39],48x[ 42–54]
Nigeria,Chronic obstructive pulmonary disease,7x[ 6–8],6x[ 3–7],8x[ 7–9],21x[ 17–25],19x[ 12–25],23x[ 19–26]
Norway,Total,19x[ 12–27],19x[ 13–26],19x[ 12–28],9x[ 6–12],10x[ 7–14],7x[ 4–11]
Norway,Lower respiratory infections,2x[ 0–5],2x[ 0–5],2x[ 0–6],1x[ 0–2],1x[ 0–2],1x[ 0–2]
Norway,"Trachea, bronchus, lung cancers",1x[ 0–3],2x[ 1–3],1x[ 0–3],1x[ 0–2],1x[ 0–2],1x[ 0–1]
Norway,Ischaemic heart disease,9x[ 5–13],9x[ 6–13],8x[ 4–14],4x[ 2–6],5x[ 3–7],3x[ 1–5]
Norway,Stroke,3x[ 1–9],3x[ 1–7],4x[ 1–11],1x[ 0–4],1x[ 1–4],1x[ 0–4]
Norway,Chronic obstructive pulmonary disease,4x[ 1–8],4x[ 1–8],4x[ 1–8],2x[ 0–4],2x[ 0–4],1x[ 0–3]
Oman,Total,22x[ 18–34],23x[ 19–35],20x[ 16–33],54x[ 45–84],62x[ 52–95],43x[ 35–69]
Oman,Lower respiratory infections,3x[ 2–5],3x[ 2–5],4x[ 2–6],8x[ 5–13],9x[ 6–15],6x[ 5–11]
Oman,"Trachea, bronchus, lung cancers",1x[ 0–1],1x[ 0–1],0x[ 0–1],2x[ 1–3],2x[ 1–4],1x[ 0–1]
Oman,Ischaemic heart disease,15x[ 12–22],15x[ 13–23],13x[ 10–20],36x[ 29–53],40x[ 33–60],29x[ 22–45]
Oman,Stroke,3x[ 2–4],3x[ 2–4],3x[ 2–4],6x[ 5–10],7x[ 6–11],5x[ 4–9]
Oman,Chronic obstructive pulmonary disease,1x[ 0–1],1x[ 0–1],1x[ 0–1],2x[ 1–4],3x[ 2–5],2x[ 1–3]
Pakistan,Total,113x[ 99–127],128x[ 112–143],98x[ 86–110],174x[ 152–194],197x[ 172–221],149x[ 131–167]
Pakistan,Lower respiratory infections,27x[ 22–31],28x[ 22–32],26x[ 21–30],25x[ 20–29],27x[ 22–32],23x[ 18–26]
Pakistan,"Trachea, bronchus, lung cancers",2x[ 1–2],3x[ 2–4],1x[ 0–1],3x[ 2–4],5x[ 3–6],1x[ 1–1]
Pakistan,Ischaemic heart disease,48x[ 41–56],57x[ 48–66],38x[ 32–45],82x[ 69–95],95x[ 81–110],68x[ 57–80]
Pakistan,Stroke,20x[ 16–23],19x[ 16–23],21x[ 17–24],34x[ 28–41],33x[ 27–39],36x[ 30–43]
Pakistan,Chronic obstructive pulmonary disease,16x[ 11–19],20x[ 12–26],11x[ 9–13],29x[ 21–36],37x[ 23–49],21x[ 17–25]
Panama,Total,26x[ 20–34],29x[ 22–37],23x[ 17–31],26x[ 20–33],31x[ 24–40],21x[ 15–27]
Panama,Lower respiratory infections,5x[ 3–7],5x[ 3–8],5x[ 3–7],5x[ 3–7],5x[ 3–8],4x[ 3–6]
Panama,"Trachea, bronchus, lung cancers",1x[ 1–2],2x[ 1–3],1x[ 1–2],1x[ 1–2],2x[ 1–3],1x[ 1–2]
Panama,Ischaemic heart disease,10x[ 7–13],12x[ 9–16],8x[ 6–11],10x[ 7–13],13x[ 10–17],8x[ 5–10]
Panama,Stroke,5x[ 3–8],6x[ 4–9],5x[ 3–8],5x[ 3–8],6x[ 4–9],4x[ 2–7]
Panama,Chronic obstructive pulmonary disease,5x[ 2–7],5x[ 2–8],5x[ 3–7],4x[ 2–7],5x[ 2–8],4x[ 2–6]
Papua New Guinea,Total,90x[ 79–98],99x[ 87–110],80x[ 71–88],152x[ 134–166],184x[ 161–204],125x[ 110–137]
Papua New Guinea,Lower respiratory infections,28x[ 23–32],31x[ 25–36],24x[ 20–28],36x[ 30–42],45x[ 37–52],30x[ 24–34]
Papua New Guinea,"Trachea, bronchus, lung cancers",2x[ 1–2],2x[ 2–3],1x[ 1–2],3x[ 2–4],5x[ 3–6],2x[ 2–3]
Papua New Guinea,Ischaemic heart disease,31x[ 26–35],36x[ 31–42],26x[ 22–29],56x[ 48–64],69x[ 59–79],44x[ 37–50]
Papua New Guinea,Stroke,19x[ 16–22],18x[ 15–21],20x[ 17–24],35x[ 29–41],36x[ 30–43],34x[ 29–39]
Papua New Guinea,Chronic obstructive pulmonary disease,10x[ 7–13],11x[ 5–16],9x[ 7–10],21x[ 14–26],28x[ 12–40],16x[ 12–18]
Paraguay,Total,46x[ 38–53],49x[ 40–59],42x[ 34–49],57x[ 47–67],66x[ 54–79],49x[ 40–58]
Paraguay,Lower respiratory infections,8x[ 6–10],8x[ 6–11],8x[ 6–10],9x[ 7–12],10x[ 8–13],9x[ 7–11]
Paraguay,"Trachea, bronchus, lung cancers",3x[ 2–5],5x[ 3–7],2x[ 1–2],4x[ 3–6],7x[ 4–10],2x[ 1–3]
Paraguay,Ischaemic heart disease,19x[ 15–23],21x[ 17–25],17x[ 13–21],24x[ 19–29],28x[ 22–34],21x[ 16–25]
Paraguay,Stroke,10x[ 8–13],9x[ 7–12],11x[ 8–14],13x[ 10–16],12x[ 10–16],13x[ 10–17]
Paraguay,Chronic obstructive pulmonary disease,5x[ 3–7],6x[ 3–10],4x[ 3–5],6x[ 4–9],9x[ 4–14],5x[ 3–6]
Peru,Total,58x[ 48–69],61x[ 50–72],56x[ 46–66],64x[ 52–75],74x[ 61–88],55x[ 45–65]
Peru,Lower respiratory infections,28x[ 21–35],29x[ 21–36],27x[ 21–34],31x[ 23–38],35x[ 26–44],27x[ 20–33]
Peru,"Trachea, bronchus, lung cancers",3x[ 2–4],3x[ 2–4],3x[ 2–4],3x[ 2–4],3x[ 2–4],3x[ 2–4]
Peru,Ischaemic heart disease,16x[ 13–19],18x[ 14–22],14x[ 11–17],18x[ 14–21],22x[ 17–26],14x[ 10–17]
Peru,Stroke,6x[ 5–7],6x[ 5–7],6x[ 5–7],6x[ 5–8],7x[ 6–9],6x[ 5–8]
Peru,Chronic obstructive pulmonary disease,6x[ 4–7],6x[ 3–8],6x[ 4–7],6x[ 4–8],7x[ 4–10],5x[ 4–7]
Philippines,Total,117x[ 95–134],130x[ 105–151],103x[ 84–119],185x[ 150–212],225x[ 182–261],151x[ 123–174]
Philippines,Lower respiratory infections,37x[ 28–45],37x[ 28–45],37x[ 28–45],61x[ 47–74],68x[ 52–83],55x[ 42–66]
Philippines,"Trachea, bronchus, lung cancers",5x[ 3–6],6x[ 4–8],3x[ 2–4],7x[ 5–9],10x[ 7–13],4x[ 3–5]
Philippines,Ischaemic heart disease,39x[ 31–46],46x[ 37–54],33x[ 26–39],60x[ 48–70],74x[ 59–86],47x[ 37–56]
Philippines,Stroke,25x[ 19–30],27x[ 21–33],22x[ 17–27],37x[ 29–44],43x[ 33–52],31x[ 24–38]
Philippines,Chronic obstructive pulmonary disease,11x[ 7–15],14x[ 6–20],8x[ 6–10],21x[ 13–27],30x[ 14–44],13x[ 10–16]
Poland,Total,76x[ 61–92],83x[ 70–97],70x[ 53–89],38x[ 30–46],53x[ 45–62],26x[ 20–33]
Poland,Lower respiratory infections,8x[ 4–12],8x[ 5–13],7x[ 4–11],4x[ 2–6],5x[ 3–8],3x[ 2–4]
Poland,"Trachea, bronchus, lung cancers",8x[ 4–12],11x[ 6–18],5x[ 3–7],4x[ 2–7],7x[ 4–11],2x[ 1–4]
Poland,Ischaemic heart disease,43x[ 31–56],45x[ 34–54],42x[ 27–58],21x[ 15–27],29x[ 22–35],15x[ 10–21]
Poland,Stroke,10x[ 6–16],9x[ 7–13],10x[ 6–19],5x[ 3–8],6x[ 4–8],4x[ 2–7]
Poland,Chronic obstructive pulmonary disease,8x[ 4–12],10x[ 5–15],6x[ 3–9],4x[ 2–6],6x[ 3–10],2x[ 1–4]
Portugal,Total,28x[ 19–43],30x[ 21–43],27x[ 17–43],10x[ 7–15],13x[ 9–19],7x[ 5–12]
Portugal,Lower respiratory infections,5x[ 1–12],5x[ 1–13],5x[ 1–12],2x[ 0–4],2x[ 0–5],1x[ 0–3]
Portugal,"Trachea, bronchus, lung cancers",2x[ 1–3],3x[ 1–5],1x[ 0–1],1x[ 0–2],1x[ 1–3],0x[ 0–1]
Portugal,Ischaemic heart disease,10x[ 6–14],10x[ 7–14],9x[ 5–15],4x[ 2–5],5x[ 3–7],2x[ 1–4]
Portugal,Stroke,8x[ 3–20],7x[ 4–17],8x[ 3–23],3x[ 1–7],3x[ 1–7],2x[ 1–6]
Portugal,Chronic obstructive pulmonary disease,4x[ 1–8],5x[ 1–9],3x[ 1–6],1x[ 0–2],2x[ 1–4],1x[ 0–2]
Qatar,Total,13x[ 11–15],14x[ 13–16],9x[ 8–11],47x[ 42–55],52x[ 46–60],37x[ 33–43]
